Language,Title
en,Generalized inverse
ar,شبه عكس مصفوفة
bg,Обобщена обратност
ca,Pseudoinversa
cs,Pseudoinverze matice
de,Pseudoinverse
fr,Pseudo-inverse
it,Pseudo-inversa
ja,擬似逆行列
pl,Uogólniona macierz odwrotna
ru,Псевдообратная матрица
uk,Псевдообернена матриця
zh,广义逆阵
