Language,Title
en,Grothendieck group
de,Grothendieck-Gruppe
fa,گروه گروتندیک
fr,Symétrisation
ko,그로텐디크 군
it,Gruppo di Grothendieck
he,חבורת גרותנדיק
nl,Grothendieck-groep
ja,グロタンディーク群
ru,Группа Гротендика
sv,Grothendieckgrupp
uk,Група Гротендіка
