Language,Title
en,Decimal representation
ar,تمثيل عشري
br,Dispakadur dekredel
ca,Representació decimal
cs,Desetinné číslo
es,Representación decimal
fa,نمایش ده‌دهی
fo,Desimaltal
fr,Développement décimal
ko,소수 (기수법)
id,Representasi desimal
mwl,Repersentaçon decimal
ja,小数
nb,Desimaltall
nn,Desimaltal
pt,Representação decimal
ckb,نواندنی دەدەیی
sv,Decimaltal
ta,பதின்ம உருவகிப்பு
th,ทศนิยม
vi,Biểu diễn thập phân
yue,小數
zh,小数
