Language,Title
en,Convex geometry
ar,هندسة محدبة
ca,Geometria convexa
de,Konvexgeometrie
es,Geometría convexa
fa,هندسه محدب
hy,Ուռուցիկ երկրաչափություն
it,Geometria convessa
nl,Convexe meetkunde
pt,Geometria convexa
ru,Выпуклая геометрия
uk,Опукла геометрія
yue,凸幾何
