Language,Title
de,Formel von Faà di Bruno
es,Fórmula de Faà di Bruno
eo,Formulo de Faà di Bruno
fr,Formule de Faà di Bruno
it,Formula di Faà di Bruno
pms,Fórmola ëd Faà ëd Brun
ru,Формула Фаа-ди-Бруно
uk,Формула Фаа ді Бруно
vi,Công thức Faà di Bruno
