Language,Title
ar,مبرهنة كلفن-ستوكس
de,Klassischer Integralsatz von Stokes
es,Teorema de Stokes
is,Lögmál Kelvin-Stokes
it,Teorema del rotore
ja,ケルビン・ストークスの定理
sr,Stoksova teorema
