Language,Title
en,Free module
ca,Mòdul lliure
cs,Volný modul
de,Freier Modul
es,Módulo libre
fa,مدول آزاد
fr,Module libre
ko,자유 가군
it,Modulo libero
he,מודול חופשי
nl,Vrije moduul
ja,自由加群
pl,Moduł wolny generowany przez zbiór
ru,Свободный модуль
sv,Fri modul
uk,Вільний модуль
zh,自由模
