Language,Title
en,Torsion element
de,Torsion (Algebra)
es,Torsión (álgebra)
fa,تاب (جبر)
fr,Torsion (algèbre)
he,פיתול (אלגברה)
ja,捩れ (代数学)
ru,Кручение (алгебра)
fi,Torsioryhmä
uk,Скрут (алгебра)
zh,扭化
