Language,Title
en,Tropical geometry
cs,Tropická geometrie
de,Tropische Geometrie
es,Geometría tropical
fr,Mathématiques tropicales
ko,열대 기하학
ja,トロピカル幾何学
nn,Tropisk geometri
pms,Geometrìa algébrica tropical
ru,Тропическая геометрия
uk,Тропічна геометрія
zh,熱帶幾何
