Language,Title
ar,مشتق خارجي
ca,Derivada exterior
de,Äußere Ableitung
es,Derivada exterior
fr,Dérivée extérieure
it,Derivata esterna
nl,Uitwendige afgeleide
ja,外微分
ru,Внешняя производная
uk,Зовнішня похідна
zh,外微分
