Language,Title
en,Absorbing element
ast,Elementu absorbente
ca,Element absorbent
cs,Absorpční prvek
de,Absorbierendes Element
es,Elemento absorbente
eo,Sorba elemento
fr,Élément absorbant
id,Elemen penyerap
it,Elemento assorbente
nl,Absorberend element
ja,吸収元
pl,Element absorbujący
pt,Elemento absorvente
sk,Agresívny prvok
tr,Yutan eleman
uk,Абсорбуючий елемент
vi,Phần tử hút
