Language,Title
en,Truth-functional
ca,Funció de veritat
cs,Logická funkce
de,Wahrheitswertefunktion
es,Función de verdad
fr,Fonction de vérité
it,Funzione di verità
ja,真理関数
nb,Sannhetsfunksjon
pt,Função de verdade
fi,Totuusfunktio
sv,Sanningsfunktion
zh,真值函数
