Language,Title
en,One-sided limit
ar,نهاية أحادية الجانب
bs,Jednostrana granična vrijednost
cv,Хăрах енлĕ чикĕ
cs,Jednostranná limita
eo,Unuflanka limeso
fa,حد یک-طرفه
id,Limit sepihak
kk,Біржақты шек
ja,片側極限
pl,Granica jednostronna
ru,Односторонний предел
fi,Funktion toispuoleinen raja-arvo
tr,Tek taraflı limit
uk,Одностороння границя
vi,Giới hạn một bên
