Language,Title
en,Quipu
af,Quipu
ar,كيبو
ast,Quipu
ay,Qhipu
az,Kipu
be,Кіпу
be-tarask,Кіпу
bg,Кипу
ca,Quipu
cs,Kipu
da,Quipu
de,Quipu
et,Kipu
es,Quipu
eo,Kipuo
eu,Kipu
fa,کیپو
fr,Quipu
ko,키푸
hy,Կիպու (գիր)
hr,Khipu
id,Quipu
is,Hnútaletur
it,Quipu
he,קיפו
ka,კიპუ
lt,Kipu
hu,Kipu
mk,Кипу
ms,Quipu
nl,Quipu
ja,キープ (インカ)
nb,Quipu
nn,Quipu
pl,Pismo węzełkowe
pt,Quipo
ro,Quipu
qu,Khipu q'aytu
ru,Кипу
en-simple,Quipu
sk,Kipu
sr,Кипу
fi,Quipu
sv,Quipu
ta,கிப்பு
th,กีปู
tr,Quipu
uk,Кіпу
zh,奇普
