Language,Title
ar,متسلسلة ذات حدين
bs,Binomni red
de,Binomische Reihe
es,Serie binomial
fa,سری دو جمله‌ای
fr,Formule du binôme généralisée
ko,이항 급수
hu,Binomiális sor
ja,二項級数
pt,Série binomial
ro,Serie binomială
ru,Биномиальный ряд
sl,Binomska vrsta
fi,Binomisarja
yue,二項展開式
