Language,Title
ar,مبرهنة التدرج
bs,Teorema gradijenta
es,Teorema del gradiente
eo,Gradienta teoremo
fa,قضیه گرادیان
fr,Théorème du gradient
ko,선적분의 기본정리
it,Teorema del gradiente
he,משפט הגרדיאנט
pt,Teorema do gradiente
uk,Градієнтна теорема
yue,梯度定理
zh,梯度定理
