Language,Title
en,Universal enveloping algebra
de,Universelle einhüllende Algebra
eo,Universala envelopa alĝebro
fr,Algèbre enveloppante
ko,보편 포락 대수
ka,უნივერსალური მომვლები ალგებრა
ja,普遍包絡代数
pt,Álgebra envelopante
ru,Универсальная обёртывающая алгебра
sv,Universell envelopperande algebra
uk,Універсальна обгортуюча алгебра
zh,泛包絡代數
