Language,Title
en,Equivalence of categories
de,Äquivalenz (Kategorientheorie)
fr,Équivalence de catégories
ko,범주의 동치
nl,Equivalentie (categorietheorie)
ja,圏同値
pt,Equivalência de categorias
ru,Эквивалентность категорий
uk,Еквівалентність категорій
yue,範疇等價性
zh,范畴的等价
