Language,Title
ar,مصفوفة هيسية
ca,Matriu hessiana
cs,Hessova matice
de,Hesse-Matrix
es,Matriz hessiana
eo,Matrico de Hesse
fa,ماتریس هسین
fr,Matrice hessienne
ko,헤세 행렬
id,Matriks Hesse
it,Matrice hessiana
he,מטריצת הסיאן
hu,Hesse-mátrix
nl,Hessiaan
ja,ヘッセ行列
nb,Hessematrisen
nn,Hesse-determinanten
pl,Macierz Hessego
pt,Hessiano
ru,Гессиан функции
sl,Hessova matrika
sr,Хесијан матрица
fi,Hessen matriisi
sv,Hessematris
tr,Hesse matrisi
uk,Матриця Гессе
vi,Ma trận Hesse
zh,黑塞矩陣
