Language,Title
en,Algebra of sets
cs,Množinová algebra
es,Álgebra de conjuntos
eu,Multzoen arteko aljebra
fa,جبر مجموعه‌ها
fr,Algèbre des parties d'un ensemble
id,Aljabar himpunan
nl,Algebra van verzamelingen
ja,集合の代数学
si,කුලක පිළිබඳ වීජ ගණිතය
sk,Množinová algebra
sv,Mängdalgebra
uk,Алгебра множин
vi,Đại số tập hợp
yue,集運算
zh,集合代数
