Language,Title
en,Category:B-Class mathematics articles
ar,تصنيف:مقالات رياضيات ذات صنف ب
fa,رده:مقاله‌های درجه متوسط ریاضی
fr,Catégorie:Article du projet Mathématiques d'avancement B
ko,분류:B등급 수학 문서
ro,Categorie:Articole de clasa „B” ale proiectului Matematică
ru,Категория:Статьи проекта Математика I уровня
th,หมวดหมู่:บทความคณิตศาสตร์ระดับดี
yue,Category:乙級數學文章
zh,Category:乙级数学条目
