Language,Title
en,Transitive set
cs,Tranzitivní třída
de,Transitive Menge
es,Conjunto transitivo
fa,مجموعه متعدی (نظریه مجموعه‌ها)
fr,Ensemble transitif
ko,추이적 집합
he,קבוצה טרנזיטיבית
ja,推移的集合
pl,Zbiór przechodni
pt,Conjunto transitivo
ru,Транзитивное множество
uk,Транзитивна множина
zh,传递集合
