Language,Title
en,Infix notation
ar,تدوين وسطي
az,İnfiks yazılış
cs,Infixová notace
de,Infixnotation
es,Notación de infijo
eo,Intermeta operaciskribo
eu,Artizki notazio
fa,نشانه‌گذاری میانوندی
ko,중위 표기법
hr,Infiksna notacija
it,Notazione infissa
ja,中置記法
pl,Notacja infiksowa
pt,Notação infixa
ro,Notație infixată
ru,Инфиксная запись
en-simple,Infix notation
sr,Инфиксна нотација
sv,Infixnotation
uk,Інфіксна нотація
zh,中缀表示法
