Language,Title
bs,Spisak vektorskih identiteta
es,Identidades del cálculo vectorial
eo,Vektoraj identoj
fr,Identités vectorielles
hy,Վեկտորական անալիզի բանաձևեր
hi,सदिश कैलकुलस की सर्वसमिकाएँ
it,Identità vettoriali
pt,Identidades do cálculo vetorial
ro,Identitățile calculului vectorial
ru,Формулы векторного анализа
tr,Vektör hesabı özdeşlikleri
uk,Формули векторного аналізу
zh,向量恆等式列表
