Language,Title
en,Conformal geometry
cs,Konformní geometrie
fr,Géométrie conforme
ko,공형기하학
it,Geometria conforme
nl,Hoekgetrouwe meetkunde
pl,Geometria konforemna
pt,Geometria conforme
uk,Конформна геометрія
