Language,Title
en,Unit fraction
ar,كسر وحدة
bg,Аликвотна дроб
ca,Fracció unitària
da,Stambrøk
de,Stammbruch
es,Fracción unitaria
eo,Ono
fr,Fraction unitaire
ko,단위분수
hi,एकक भग्नांक
io,Fraciono unitara
is,Stofnbrot
it,Frazione unitaria
he,שבר יסודי
kk,Аликвоталық бөлшек
lg,Omukutule ogwa nigeemu(Unit fraction)
ja,単位分数
nb,Stambrøk
nn,Stambrøk
ro,Fracție unitară
ru,Доля единицы
sl,Enotski ulomek
ta,அலகுப் பின்னம்
uk,Аліквотний дріб
vi,Phân số đơn vị
zh,單位分數
