Language,Title
en,National Library of Nigeria
ar,مكتبة نيجيريا الوطنية
el,Εθνική Βιβλιοθήκη της Νιγηρίας
fa,کتابخانه ملی نیجریه
ha,"Laburari na kasa, Najeriya"
hy,Նիգերիայի ազգային գրադարան
ig,National Library of Nigeria
arz,مكتبه نيجيريا الوطنيه
ru,Национальная библиотека Нигерии
fi,Nigerian kansalliskirjasto
