Language,Title
en,Conjunction
ast,Conxunción
ca,Conjunció
cs,Konjunkce
da,Konjunktion
de,Konjunktion
es,Conjunción
fr,Conjonction
gl,Conxunción
ko,컨정션
hr,Konjunkcija
id,Konjungsi (disambiguasi)
lt,Konjunkcija
lfn,Conjunta
nl,Conjunctie
ja,コンジャンクション
nb,Konjunksjon (andre betydninger)
pl,Koniunkcja
ro,Conjuncție (dezambiguizare)
ru,Конъюнкция (значения)
sk,Konjunkcia
sl,Konjunkcija
sh,Konjunkcija
fi,Konjunktio
sv,Konjunktion
