Language,Title
en,Ministry of Human Resource Development
as,ভাৰতৰ শিক্ষা মন্ত্ৰালয়
bn,শিক্ষা মন্ত্রক (ভারত)
ha,Ma'aikatar Ilimi na kasar(India)
hi,शिक्षा मंत्रालय (भारत)
id,Kementerian Pengembangan Sumber Daya Manusia (India)
kn,ಶಿಕ್ಷಣ ಸಚಿವಾಲಯ
mr,शिक्षण मंत्रालय (भारत)
pa,ਮਨੁੱਖੀ ਸਰੋਤ ਵਿਕਾਸ ਮੰਤਰਾਲਾ (ਭਾਰਤ)
ru,Министерство развития человеческих ресурсов
ta,கல்வித் துறை அமைச்சகம் (இந்தியா)
ur,وزارت ترقی انسانی وسائل، حکومت ہند
