Language,Title
en,Category:Start-Class mathematics articles
ar,تصنيف:مقالات رياضيات ذات صنف بداية
fr,Catégorie:Article du projet Mathématiques d'avancement BD
ko,분류:시작급 수학 문서
id,Kategori:Artikel matematika kelas awal
ro,Categorie:Articole de clasa „început” ale proiectului Matematică
ru,Категория:Статьи проекта Математика III уровня
yue,Category:初級數學文章
zh,Category:初级数学条目
