Language,Title
en,Ternary operation
ca,Operació ternària
et,Ternaarne tehe
es,Operación ternaria
fr,Opération ternaire
ja,三項演算子
pt,Operação ternária
ro,Operație ternară
ru,Тернарная операция
th,การดำเนินการไตรภาค
uk,Тернарна операція
vi,Phép toán ba ngôi
zh,三元运算符
